NM_BARR,ID_BARR,number,rc_usd,night,fatalities,collapsed,losses,col_dry,col_wet,loss_dry,loss_wet,str_lr,col_lr,occ_lr,dryl_total,str_lr_dry,dryc_total,col_lr_dry,wetl_total,str_lr_wet,wetc_total,col_lr_wet
RUMICUCHO CARCELÉN,121.0,88.0,14809927,1714.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN JUAN DE CALDERÓN,122.0,327.0,30398027,1952.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA CANDELARIA ALTA,123.0,343.0,35788992,1678.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHONTA - ALANCE,124.0,50.0,3827645,306.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELLAVISTA,125.0,1161.0,83786780,3238.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA ROSA,126.0,4.0,504719,21.700000000000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAGUMBA,127.0,11.0,575914,24.499999999999996,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS SHYRIS,128.0,136.0,30514335,763.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REDIN,129.0,289.0,57637429,2466.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN VICENTE,130.0,4.0,150221,6.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL OASIS,131.0,117.0,71980313,1502.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CLAVEL,132.0,404.0,114546763,3749.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CAJÓN,133.0,295.0,75539004,1984.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EQUINOCCIAL,134.0,717.0,147184939,5068.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOBUELA,135.0,5.0,5939759,115.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 DE JUNIO,136.0,58.0,8641000,301.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANLAHUA,137.0,34.0,4748808,198.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LANDAZURI,138.0,155.0,30509514,1426.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASA TUYA,139.0,287.0,24482221,1230.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA LIBERTAD,140.0,1.0,790517,35.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA FLORENCIA,141.0,7.0,328828,15.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAUPICHO SECTOR 1,142.0,306.0,28115172,1854.0,0.0,0.0,0,77.0215461,239.0,1451095.621,12747832.0,0.0,0.0,0.0,1451096.0,5.161254711799441,77.0215461,25.170439901960783,12747832.0,45.341468311946606,239.0,78.21729803921569
LA  PROVIDENCIA,143.0,6.0,895587,38.5,0.0,0.0,0,1.8161284,2.0,45719.215,55732.0,0.0,0.0,0.0,45719.0,5.104946813010839,1.8161284,30.268806666666663,55732.0,6.222957334116165,2.0,40.46901516816666
QUITUS COLONIAL,144.0,236.0,39056509,2752.0,0.0,0.0,0,56.4968048,66.0,1385808.553,1619649.0,0.0,0.0,0.0,1385809.0,3.548214105199543,56.4968048,23.939324067796612,1619649.0,4.146936547624438,66.0,27.95412967160169
HEMISFERIO SUR,145.0,30.0,9484120,441.0,48.0,5.0,551859,11.9434839,25.0,522880.75,4542437.0,5.818767667915155,16.666666666666664,10884.353741496598,1074740.0,11.33199143267681,16.9434839,56.478279666666666,5094296.0,53.713956225770445,30.0,99.15011666666668
CIUDAD FUTURA,146.0,286.0,21318238,1095.4,0.0,0.0,0,72.3224704,85.0,260403.6245,396248.0,0.0,0.0,0.0,260404.0,1.221506308048708,72.3224704,25.28757706293706,396248.0,1.858729633541795,85.0,29.614029075472033
URBANIZACIÓN EJÉRCITO NACIONAL 2DA. ETAPA,147.0,662.0,96825617,2858.5,0.0,0.0,0,50.7848368,65.0,330625.5708,946585.0,0.0,0.0,0.0,330626.0,0.341464977438671,50.7848368,7.671425498489426,946585.0,0.977618749269322,65.0,9.881763821377643
PRIMAVERA DEL SUR,148.0,222.0,17941729,854.0,0.0,0.0,0,55.6840275,174.0,1271094.872,8429129.0,0.0,0.0,0.0,1271095.0,7.084572766066962,55.6840275,25.08289527027027,8429129.0,46.98058141927072,174.0,78.19775
PRADESUR,149.0,213.0,13486838,855.0,0.0,0.0,0,79.954766,174.0,882696.284,6064902.0,0.0,0.0,0.0,882696.0,6.544871947009677,79.954766,37.53744882629108,6064902.0,44.969045750635175,174.0,81.82122347417841
EJÉRCITO NACIONAL 1RA. ETAPA,150.0,853.0,89584589,5153.0,0.0,0.0,0,19.4339184,40.0,291446.837,1188194.0,0.0,0.0,0.0,291447.0,0.325331443533295,19.4339184,2.278302274325909,1188194.0,1.326337009316705,40.0,4.635578584255569
SESQUICENTENARIO DEL SUR,151.0,271.0,26142884,1153.0,0.0,0.0,0,27.6940668,61.0,369830.0904,2320661.0,0.0,0.0,0.0,369830.0,1.414649138659508,27.6940668,10.219212841328414,2320661.0,8.876835589853906,61.0,22.656403020597786
ECUADOR DEL FUTURO,152.0,280.0,23779359,862.4,0.0,0.0,0,60.4908291,216.0,1456499.163,11507168.0,0.0,0.0,0.0,1456499.0,6.125056473978314,60.4908291,21.603867535714286,11507168.0,48.391412437623444,216.0,77.1823907142857
SAN LUIS,153.0,12.0,833074,32.199999999999996,0.0,0.0,0,1.4108646,4.0,18033.489,69636.0,0.0,0.0,0.0,18033.0,2.164693631474294,1.4108646,11.757204999999999,69636.0,8.358869668642683,4.0,30.833840168166667
NUEVOS HORIZONTES DEL SUR,154.0,996.0,84191505,4618.0,107.0,21.0,1618019,242.410719,775.0,4653581.972,38686056.0,1.92183166474339,2.108433734939759,2317.020355132092,6271601.0,7.449208777291877,263.410719,26.446859337349395,40304075.0,47.871901947250244,796.0,79.86989366567168
MIRANDA,155.0,255.0,88896463,1811.6,0.0,0.0,0,68.0537174,106.0,1720504.3851,5193280.0,0.0,0.0,0.0,1720504.0,1.935402513263402,68.0537174,26.687732313725487,5193280.0,5.841942421554058,106.0,41.558184542517644
LA LIBERTAD,156.0,5.0,246414,13.0,0.0,0.0,0,2.1501623,4.0,11381.730000000001,107593.0,0.0,0.0,0.0,11382.0,4.618942977183496,2.1501623,43.003246000000004,107593.0,43.66328446127915,4.0,83.40538000000001
CORPORACIÓN NACIONAL DE TELECOMUNICACIONES - CNT,157.0,5.0,10553636,0.0,0.0,0.0,0,3.610004,4.0,907422.5,1005216.0,0.0,0.0,0.0,907422.0,8.598197456951626,3.610004,72.20008,1005216.0,9.524834344966312,4.0,79.9810794006
CLEMENTE SÁNCHEZ DE ORELLANA,158.0,690.0,94044106,3812.0,0.0,0.0,0,46.2945846,61.0,785383.8099999999,1489559.0,0.0,0.0,0.0,785384.0,0.835122839947915,46.2945846,6.709360086956521,1489559.0,1.583893539425372,61.0,8.880542111369564
EL PARAÍSO,159.0,134.0,13235196,799.0,0.0,1.0,56454,40.8826698,107.0,817200.087,5730910.0,0.426541462247775,0.746268656716418,0.0,873654.0,6.600987734194808,41.8826698,31.255723731343288,5787363.0,43.727067671139665,108.0,80.51899104477613
SAN FERNANDO,160.0,689.0,80734664,4760.0,0.0,0.0,0,170.2201506,538.0,4215313.664,37972567.0,0.0,0.0,0.0,4215314.0,5.221194300736332,170.2201506,24.705391959361396,37972567.0,47.03378391897974,538.0,78.08257314949202
SAN JUAN,161.0,199.0,25788807,1256.0,0.0,0.0,0,42.6383238,72.0,498286.7195,1681909.0,0.0,0.0,0.0,498287.0,1.932182096563333,42.6383238,21.426293366834173,1681909.0,6.521856923877372,72.0,36.370745318
SANTOSPAMBA,162.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN JUAN,163.0,74.0,11331023,329.0,0.0,0.0,0,29.3299107,61.0,929097.948,3690828.0,0.0,0.0,0.0,929098.0,8.199594625478712,29.3299107,39.63501445945946,3690828.0,32.5727700803684,61.0,82.43361486486486
EL BLANQUEADO,164.0,216.0,36688165,1628.0,0.0,0.0,0,52.4738614,80.0,967825.9517,2215707.0,0.0,0.0,0.0,967826.0,2.637978648867692,52.4738614,24.29345435185185,2215707.0,6.039296602860698,80.0,36.95907907093056
TIERRA MIA,165.0,21.0,1248045,75.0,12.0,2.0,179633,13.3966608,19.0,127411.65,345011.0,14.393118261235843,9.523809523809524,16000.0,307044.0,24.602016569834557,15.3966608,73.31743238095237,524644.0,42.03726540159748,21.0,98.9875380952381
VENECIA 2,166.0,228.0,19606299,1182.0,0.0,0.0,0,52.2072005,177.0,1078086.938,9269110.0,0.0,0.0,0.0,1078087.0,5.498676384825058,52.2072005,22.897894956140348,9269110.0,47.27618433979526,177.0,77.55843903508773
CIUDADELA METROPOLITANA CAUPICHU,167.0,1695.0,143753915,8339.7,0.0,0.0,0,345.6903701,824.0,4130264.4521,34458353.0,0.0,0.0,0.0,4130264.0,2.873149201341367,345.6903701,20.394712100294985,34458353.0,23.970375513599144,824.0,48.619129905022426
CIUDADELA ARGENTINA,168.0,196.0,37373900,1566.0,0.0,0.0,0,50.6846992,62.0,690066.356,1219986.0,0.0,0.0,0.0,690066.0,1.846385731054437,50.6846992,25.859540408163262,1219986.0,3.264271510647828,62.0,31.40759958867857
ALFREDO PÉREZ CHIRIBOGA,169.0,179.0,17447773,958.0,0.0,0.0,0,23.520658,28.0,144934.988,271679.0,0.0,0.0,0.0,144935.0,0.830679013674371,23.520658,13.140032402234638,271679.0,1.557098448961817,28.0,15.71909193544134
EDÉN DEL SUR,170.0,135.0,8874362,620.0,0.0,0.0,0,29.3883956,35.0,77920.5274,137776.0,0.0,0.0,0.0,77921.0,0.878040923213666,29.3883956,21.769181925925928,137776.0,1.552520833897271,35.0,25.69844078736296
EL DEAN,171.0,379.0,117275511,2574.2,0.0,0.0,0,32.7461254,80.0,445913.707,3434232.0,0.0,0.0,0.0,445914.0,0.38022746822539,32.7461254,8.640138627968337,3434232.0,2.928345752059906,80.0,21.01004419722955
VICTORIA ALTA,172.0,414.0,52946040,1982.7,4.0,1.0,64860,137.3922311,334.0,4036690.894,23759922.0,0.122502079244261,0.241545893719807,201.74509507237607,4101551.0,7.746662236218871,138.3922311,33.42807514492754,23824782.0,44.99823147302757,335.0,80.80097753623188
CORAZÓN DE JESÚS,173.0,65.0,5943567,376.0,0.0,0.0,0,26.979532,54.0,555600.481,2222118.0,0.0,0.0,0.0,555600.0,9.347929531639794,26.979532,41.50697230769231,2222118.0,37.38693658734859,54.0,82.97986769230769
VIRGEN DEL QUINCHE,174.0,127.0,13375315,742.0,0.0,0.0,0,14.4733952,17.0,57948.8261,100900.0,0.0,0.0,0.0,57949.0,0.433252057887284,14.4733952,11.396374173228347,100900.0,0.754371713536388,17.0,13.608069104913387
TURUBAMBA DE MONJAS I,175.0,686.0,63337428,3300.0,108.0,27.0,1984642,180.5495692,539.0,3326641.913,29386365.0,3.133441871104955,3.935860058309038,3272.727272727273,5311283.0,8.38569476431861,207.5495692,30.255039241982505,31371006.0,49.52996491528693,566.0,82.48702842565598
18 DE OCTUBRE,176.0,448.0,33112577,2019.7,202.0,40.0,3285383,129.7190875,355.0,1707051.902,15232321.0,9.921859615338697,8.928571428571429,10001.485369114223,4992435.0,15.077157267278169,169.7190875,37.883724888392855,18517705.0,55.923478586283814,395.0,88.24702946428572
MATILDE ÁLVAREZ,177.0,470.0,81764067,3437.0,0.0,0.0,0,154.4444492,378.0,8045468.172,34420728.0,0.0,0.0,0.0,8045468.0,9.839858159510745,154.4444492,32.860521106382976,34420728.0,42.09762290549811,378.0,80.46306170212767
LA PAMPA,178.0,2.0,214415,13.0,0.0,0.0,0,0.1001082,1.0,7512.63,108579.0,0.0,0.0,0.0,7513.0,3.503785772100927,0.1001082,5.005409999999999,108579.0,50.63963679720579,1.0,72.34230000000001
PANAMERICANA SUR,179.0,42.0,3179929,184.0,0.0,0.0,0,3.6211304,4.0,14035.127,23028.0,0.0,0.0,0.0,14035.0,0.441366028548152,3.6211304,8.621739047619048,23028.0,0.72415958943928,4.0,10.542223550261905
SAN FRANCISCO DE ASÍS,180.0,299.0,27978922,1302.7,42.0,9.0,655037,50.6958256,62.0,296284.691,556835.0,2.341179867460421,3.010033444816054,3224.0730789897907,951322.0,3.400136627920682,59.6958256,19.96515906354515,1211871.0,4.331373010840614,71.0,23.741707403635452
BELLAVISTA DEL SUR,181.0,597.0,68514432,2616.0,0.0,0.0,0,47.1385366,160.0,766542.4247,8423467.0,0.0,0.0,0.0,766542.0,1.11880431167962,47.1385366,7.895902278056951,8423467.0,12.294441815464314,160.0,26.820534420690116
ZONA DE PROTECCIÓN GUAMANÍ,182.0,1.0,74504,27.0,0.0,0.0,0,1.0,1.0,7450.44,7450.0,0.0,0.0,0.0,7450.0,9.999999999999998,1.0,100.0,7450.0,9.999999999999998,1.0,100.0
SEÑOR DE LA BUENA ESPERANZA,183.0,132.0,12987835,771.0,0.0,0.0,0,31.6542934,38.0,154329.8274,243100.0,0.0,0.0,0.0,154330.0,1.18826444880215,31.6542934,23.980525303030305,243100.0,1.871754085725566,38.0,28.45722596418939
VERTIENTES SUR,184.0,44.0,5801387,507.0,95.0,8.0,1001150,13.7316754,22.0,161511.334,1041900.0,17.25708283740956,18.181818181818183,18737.672583826432,1162662.0,20.04109513648169,21.7316754,49.39017136363636,2043050.0,35.21657290922812,30.0,67.41131916038637
CARAPUNGO,185.0,238.0,25574327,1044.3999999999999,0.0,0.0,0,42.806971,62.0,385748.678,1138414.0,0.0,0.0,0.0,385749.0,1.508343426837841,42.806971,17.98612226890756,1138414.0,4.451393585123043,62.0,26.046421564991597
YANAHUAICO,186.0,82.0,19098189,453.59999999999997,0.0,0.0,0,11.8326506,17.0,774050.01,1067803.0,0.0,0.0,0.0,774050.0,4.053002156521234,11.8326506,14.430061707317071,1067803.0,5.591123201296005,17.0,20.554290490000003
VICTORIA BAJA,187.0,227.0,23662190,1055.0,0.0,0.0,0,85.3713049,186.0,2847372.713,9743828.0,0.0,0.0,0.0,2847373.0,12.03342833311867,85.3713049,37.60850436123348,9743828.0,41.17889279202573,186.0,81.84581674008811
LA TRINIDAD,188.0,186.0,17958285,835.7,0.0,0.0,0,54.8471138,148.0,1174736.142,8455935.0,0.0,0.0,0.0,1174736.0,6.541471837300114,54.8471138,29.48769559139785,8455935.0,47.086540718569374,148.0,79.4797623655914
LOS CÓNDORES,189.0,185.0,12503377,697.1,0.0,0.0,0,49.0667933,137.0,592187.119,5258727.0,0.0,0.0,0.0,592187.0,4.736217438230731,49.0667933,26.522590972972974,5258727.0,42.05845173859007,137.0,73.91851277857297
LA BRETANIA,190.0,758.0,84828484,4761.9,0.0,0.0,0,14.6402912,24.0,127695.3219,360138.0,0.0,0.0,0.0,127695.0,0.150533541730494,14.6402912,1.931436833773087,360138.0,0.424548040758965,24.0,3.128310857746702
GUAMANÍ ALTO,191.0,332.0,60862280,2537.5,0.0,0.0,0,78.28900469999999,258.0,7293850.4,26473841.0,0.0,0.0,0.0,7293850.0,11.984188527311327,78.28900469999999,23.58102551204819,26473841.0,43.49794466674236,258.0,77.75720512048193
BEATERIO ALTO,192.0,39.0,2532869,212.0,0.0,0.0,0,20.7797758,24.0,107924.643,142666.0,0.0,0.0,0.0,107925.0,4.260964249390851,20.7797758,53.28147641025641,142666.0,5.632577969509761,24.0,61.158447642102566
LA FLORENCIA,193.0,247.0,23437610,1281.0,0.0,0.0,0,93.9304621,202.0,2084002.089,10409481.0,0.0,0.0,0.0,2084002.0,8.89170033637819,93.9304621,38.0285271659919,10409481.0,44.413577754968124,202.0,81.9720927125506
TREBOLES DEL SUR,194.0,546.0,55869826,2472.7,0.0,0.0,0,74.2943684,93.0,369990.9988,809178.0,0.0,0.0,0.0,369991.0,0.662237605212393,74.2943684,13.60702717948718,809178.0,1.448327844405999,93.0,17.055908951124543
LIBERTAD DE CATAGUANGO,195.0,92.0,11700521,461.99999999999994,0.0,0.0,0,29.322053,42.0,406817.0414,1075487.0,0.0,0.0,0.0,406817.0,3.476913808144746,29.322053,31.87179673913044,1075487.0,9.191787789232455,42.0,45.86211068605435
SAN ALFONSO,196.0,356.0,25744982,1631.0,68.0,18.0,1128987,135.5484272,292.0,1651949.806,10990537.0,4.385269789583096,5.056179775280898,4169.22133660331,2780937.0,10.80185936928456,153.5484272,43.1315806741573,12119524.0,47.075288392156125,310.0,87.03205589887641
SAN LORENZO,197.0,121.0,12203144,506.9,0.0,0.0,0,25.1013808,38.0,202665.267,556316.0,0.0,0.0,0.0,202665.0,1.660762670594341,25.1013808,20.744942809917355,556316.0,4.558791957905709,38.0,31.71977181991736
NUEVOS HORIZONTES DEL SUR,198.0,475.0,35735655,2236.0,0.0,0.0,0,113.035153,134.0,542074.1226,795347.0,0.0,0.0,0.0,542074.0,1.516899916287305,113.035153,23.796874315789474,795347.0,2.225640528651375,134.0,28.11435897050526
EL VERGEL,199.0,76.0,5769428,382.0,0.0,0.0,0,11.7658922,14.0,64418.597,112758.0,0.0,0.0,0.0,64419.0,1.116550818356411,11.7658922,15.481437105263158,112758.0,1.954408364788834,14.0,18.79324237078947
LA INMACULADA CONCEPCIÓN,200.0,319.0,38928244,2120.0,0.0,0.0,0,55.5570684,79.0,481004.696,1625689.0,0.0,0.0,0.0,481005.0,1.235618799209225,55.5570684,17.416008902821318,1625689.0,4.1761173666505,79.0,24.66693080148903
LA ECUATORIANA,201.0,902.0,119072498,6408.0,278.0,41.0,4694067,203.2294527,305.0,2317168.358,7915597.0,3.942192680620876,4.545454545454546,4338.3270911360805,7011236.0,5.888207417280891,244.2294527,27.076435997782706,12609665.0,10.589905164607934,346.0,38.330474000723946
CARLOS EDUARDO FRANCO MÉNDEZ,202.0,142.0,32950948,968.7,0.0,0.0,0,34.3536322,40.0,446586.52390000003,572437.0,0.0,0.0,0.0,446587.0,1.355307055465645,34.3536322,24.192698732394366,572437.0,1.737238911678525,40.0,28.34433450915493
CEDOC,203.0,449.0,36550810,1897.0,0.0,0.0,0,138.2092667,359.0,2769755.748,16789153.0,0.0,0.0,0.0,2769756.0,7.577823129938621,138.2092667,30.781573875278394,16789153.0,45.933736098650826,359.0,79.8573004454343
SAN MIGUEL DE CONOCOTO,204.0,389.0,92034545,1930.1,0.0,0.0,0,64.4140188,101.0,1144568.1964,2849154.0,0.0,0.0,0.0,1144568.0,1.243628895840667,64.4140188,16.558873727506427,2849154.0,3.095743686185983,101.0,25.921276909467867
SANTO TOMÁS I,205.0,718.0,90695861,4418.0,0.0,0.0,0,158.3460729,555.0,5974504.33,40891635.0,0.0,0.0,0.0,5974504.0,6.587405704695139,158.3460729,22.053770598885794,40891635.0,45.08655027971727,555.0,77.31143607242342
SAN JUAN II,206.0,42.0,2326749,120.39999999999999,0.0,0.0,0,26.7857776,38.0,224418.693,740858.0,0.0,0.0,0.0,224419.0,9.64516063108909,26.7857776,63.77566095238095,740858.0,31.840910310421734,38.0,89.46372380952381
CUENDINA,207.0,230.0,21345230,781.6,0.0,0.0,0,52.351471,75.0,315673.8452,1054981.0,0.0,0.0,0.0,315674.0,1.478896415521731,52.351471,22.76150913043478,1054981.0,4.942467798036299,75.0,32.65954827998261
LOS PEDESTALES,208.0,156.0,9069388,484.0,0.0,0.0,0,61.9440399,129.0,511815.73099999997,3963537.0,0.0,0.0,0.0,511816.0,5.643332335158718,61.9440399,39.707717884615384,3963537.0,43.702360107863726,129.0,82.44799615384616
SAN JOSÉ DE GUAMANÍ,209.0,569.0,89378209,4343.0,0.0,0.0,0,149.8971471,447.0,5133229.786,39983037.0,0.0,0.0,0.0,5133230.0,5.743267664679051,149.8971471,26.34396258347979,39983037.0,44.734659102508814,447.0,78.56402196836557
EL GARROCHAL,210.0,781.0,93837794,3548.0,0.0,0.0,0,184.2001108,607.0,5805643.035,45336240.0,0.0,0.0,0.0,5805643.0,6.186892088386633,184.2001108,23.5851614340589,45336240.0,48.31341242932554,607.0,77.76050985915492
PARQUE INDUSTRIAL TURUBAMBA,211.0,68.0,77290759,183.0,0.0,0.0,0,58.474137,65.0,9231390.046,9785498.0,0.0,0.0,0.0,9231390.0,11.943717716446923,58.474137,85.99137794117647,9785498.0,12.66063154024866,65.0,95.93268088235294
VALLES DEL SUR,212.0,147.0,17147322,753.0,0.0,0.0,0,36.1779248,43.0,136678.094,230250.0,0.0,0.0,0.0,136678.0,0.797081269508482,36.1779248,24.61083319727891,230250.0,1.3427765802664,43.0,29.245564627891152
VENCEREMOS DE TURUBAMBA,213.0,243.0,23172797,2210.0,0.0,0.0,0,38.9076806,47.0,245203.701,417109.0,0.0,0.0,0.0,245204.0,1.058153249200303,38.9076806,16.011391193415637,417109.0,1.799995268802833,47.0,19.27887501058848
TIERRA MIA,214.0,138.0,6090687,405.0,0.0,0.0,0,80.0344401,121.0,435026.987,2263725.0,0.0,0.0,0.0,435027.0,7.142494924726616,80.0344401,57.99597108695652,2263725.0,37.16698492196942,121.0,87.77449130434782
SIERRA HERMOSA,215.0,317.0,26063766,1368.0,0.0,0.0,0,104.1442224,255.0,1707501.87,11210417.0,0.0,0.0,0.0,1707502.0,6.551247750450264,104.1442224,32.85306700315457,11210417.0,43.011501370616024,255.0,80.4563829652997
PABLO LOZADA,216.0,126.0,11722656,600.0,0.0,0.0,0,29.094202199999998,98.0,594530.2,5528179.0,0.0,0.0,0.0,594530.0,5.071634070999487,29.094202199999998,23.090636666666665,5528179.0,47.15807608949743,98.0,77.61043095238097
SAN PABLO,217.0,180.0,40110963,1111.0,0.0,0.0,0,78.3067527,150.0,3947970.222,14557359.0,0.0,0.0,0.0,3947970.0,9.842621338458066,78.3067527,43.50375150000001,14557359.0,36.29271785632231,150.0,83.55902666666667
SANTO TOMÁS II,218.0,515.0,51973138,2398.7,0.0,0.0,0,111.1485165,397.0,3376682.264,24588919.0,0.0,0.0,0.0,3376682.0,6.49697595629639,111.1485165,21.582236213592232,24588919.0,47.310822051087186,397.0,77.17567805825243
EL DORADO,219.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS ROSALES DE GUAMANÍ,220.0,54.0,3418303,252.0,0.0,0.0,0,28.3439167,47.0,294613.19,1027183.0,0.0,0.0,0.0,294613.0,8.61869762512473,28.3439167,52.48873462962963,1027183.0,30.049496286737774,47.0,86.17114629629631
PLAN VICTORIA,221.0,511.0,45804209,2434.0,0.0,0.0,0,164.03588249999999,410.0,4091805.34,20565801.0,0.0,0.0,0.0,4091805.0,8.933251751677062,164.03588249999999,32.100955479452054,20565801.0,44.89936929857644,410.0,80.2444878669276
SAN JOSÉ DE LA SALLE,222.0,223.0,44863088,998.6,0.0,0.0,0,72.9358672,108.0,1329114.284,3551154.0,0.0,0.0,0.0,1329114.0,2.962600967762967,72.9358672,32.70666690582959,3551154.0,7.915536912742441,108.0,48.57844815812108
SAN MARCELO,223.0,191.0,22438381,1440.0,151.0,11.0,2181905,45.836016,114.0,774098.6626,7071417.0,9.723985118052658,5.759162303664922,10486.111111111111,2956003.0,13.17387160027996,56.836016,29.757076439790573,9253321.0,41.238811034327,125.0,65.53861809499476
COMUNA EL EJIDO,224.0,144.0,20266745,1640.7,0.0,0.0,0,23.0187074,43.0,254996.99300000002,1037705.0,0.0,0.0,0.0,254997.0,1.258204003161003,23.0187074,15.985213472222224,1037705.0,5.120236583611889,43.0,29.560553932180554
SAN GERMÁN,225.0,130.0,48767575,1055.7,0.0,0.0,0,13.9006952,46.0,748899.791,3948400.0,0.0,0.0,0.0,748900.0,1.535651065299741,13.9006952,10.692842461538461,3948400.0,8.0963634648625,46.0,35.28672427803077
LA BALVINA,226.0,128.0,47055525,1255.1,0.0,0.0,0,17.9481312,33.0,2767950.4207,6207629.0,0.0,0.0,0.0,2767950.0,5.882307001943566,17.9481312,14.021977499999998,6207629.0,13.192135734183793,33.0,25.745696587789062
TURUBAMBA DE MONJAS BEV,227.0,216.0,32446963,1583.0,64.0,13.0,1629801,41.091161,154.0,1363568.007,14478306.0,5.022969689261211,6.018518518518518,4042.956411876184,2993369.0,9.22542161324587,54.091161,25.042204166666664,16108107.0,49.64442249036772,167.0,77.09091459281481
CENTRAL,228.0,461.0,77808012,2479.8,0.0,0.0,0,89.348036,167.0,1430038.1735,5805174.0,0.0,0.0,0.0,1430038.0,1.837906056334972,89.348036,19.381352711496742,5805174.0,7.460894979829319,167.0,36.12294748722126
MÚSCULOS Y RIELES,229.0,269.0,17186379,1329.0,0.0,0.0,0,77.7040972,89.0,289380.69,395690.0,0.0,0.0,0.0,289381.0,1.68377928627807,77.7040972,28.886281486988853,395690.0,2.30234906888141,89.0,33.23748503912639
JOSÉ PERALTA,230.0,393.0,28957527,1767.0,0.0,0.0,0,153.4514372,323.0,2308435.183,12629405.0,0.0,0.0,0.0,2308435.0,7.971796605081409,153.4514372,39.046167226463105,12629405.0,43.61354846700557,323.0,82.2652806615776
LA ESPERANZA DE GUAMANÍ ALTO,231.0,184.0,13900762,1015.8,8.0,2.0,127929,60.457997,148.0,1026047.252,6121100.0,0.920304219752533,1.08695652173913,787.5566056310297,1153977.0,8.301534443642531,62.457997,33.94456358695652,6249029.0,44.954578849967625,150.0,81.54618315217392
LA DOLOROSA,232.0,21.0,982260,64.0,0.0,0.0,0,15.3003246,19.0,62768.13,320046.0,0.0,0.0,0.0,62768.0,6.390177366453607,15.3003246,72.85868857142856,320046.0,32.582658724665656,19.0,92.0978
SUREÑOS DE CORAZÓN,233.0,121.0,8980907,665.0,0.0,0.0,0,30.7475955,95.0,419941.607,4246714.0,0.0,0.0,0.0,419942.0,4.675937847307646,30.7475955,25.411235950413225,4246714.0,47.286025642765516,95.0,78.28527520661157
