lon,lat,vs30,z1pt0,z2pt5,vs30measured,ampcode
-78.5413,0.0572,878.06,17.97,0.51,1,noaf
-78.5413,-0.0597,702.02,62.42,0.66,1,noaf
-78.5413,0.0662,900.0,15.46,0.5,1,noaf
-78.5413,-0.0687,506.82,220.69,0.96,1,noaf
-78.5413,0.0752,900.0,15.46,0.5,1,noaf
-78.5413,-0.0777,401.56,353.79,1.26,1,noaf
-78.5413,0.0842,900.0,15.46,0.5,1,noaf
-78.5413,-0.0867,547.15,175.37,0.88,1,noaf
-78.5413,0.0932,900.0,15.46,0.5,1,noaf
-78.5413,-0.0957,571.23,151.32,0.84,1,noaf
-78.5413,0.1022,900.0,15.46,0.5,1,noaf
-78.5413,-0.1047,797.49,31.63,0.57,1,noaf
-78.5413,0.1111,900.0,15.46,0.5,1,noaf
-78.5413,-0.1137,900.0,15.46,0.5,1,noaf
-78.5413,0.1201,900.0,15.46,0.5,1,noaf
-78.5413,-0.1227,900.0,15.46,0.5,1,noaf
-78.5413,0.1291,900.0,15.46,0.5,1,noaf
-78.5413,-0.1317,900.0,15.46,0.5,1,noaf
-78.5413,0.1381,900.0,15.46,0.5,1,noaf
-78.5413,-0.1407,900.0,15.46,0.5,1,noaf
-78.5413,0.1471,449.05,293.2,1.11,1,noaf
-78.5413,-0.1497,900.0,15.46,0.5,1,noaf
-78.5413,0.1561,900.0,15.46,0.5,1,noaf
-78.5413,-0.1587,597.06,128.27,0.8,1,noaf
-78.5413,0.1651,900.0,15.46,0.5,1,noaf
-78.5413,-0.1676,879.22,17.83,0.51,1,noaf
-78.5413,0.1741,900.0,15.46,0.5,1,noaf
-78.5413,-0.1766,900.0,15.46,0.5,1,noaf
-78.5413,0.1831,688.91,68.49,0.68,1,noaf
-78.5413,-0.1856,751.45,43.91,0.61,1,noaf
-78.5413,0.1921,861.86,20.11,0.53,1,noaf
-78.5413,-0.1946,900.0,15.46,0.5,1,noaf
-78.5413,0.2011,881.32,17.57,0.51,1,noaf
-78.5413,-0.2036,900.0,15.46,0.5,1,noaf
-78.5413,0.2101,894.35,16.07,0.5,1,noaf
-78.5413,-0.2126,778.76,36.13,0.59,1,noaf
-78.5413,0.2191,900.0,15.46,0.5,1,noaf
-78.5413,-0.2216,900.0,15.46,0.5,1,noaf
-78.5413,0.2281,900.0,15.46,0.5,1,noaf
-78.5413,-0.2306,800.0,31.0701,0.5722,1,MSQ8
-78.5413,0.2371,526.99,197.29,0.92,1,noaf
-78.5413,-0.2396,800.0,31.0701,0.5722,1,MSQ6
-78.5413,0.246,900.0,15.46,0.5,1,noaf
-78.5413,-0.2486,800.0,31.0701,0.5722,1,MSQ6
-78.5413,0.255,559.47,162.76,0.86,1,noaf
-78.5413,-0.2576,800.0,31.0701,0.5722,1,MS11
-78.5413,0.264,900.0,15.46,0.5,1,noaf
-78.5413,-0.2666,800.0,31.0701,0.5722,1,MS11
-78.5413,0.273,671.25,77.53,0.7,1,noaf
-78.5413,-0.2756,800.0,31.0701,0.5722,1,MS11
-78.5413,0.282,809.84,28.98,0.56,1,noaf
-78.5413,-0.2846,800.0,31.0701,0.5722,1,MS11
-78.5413,0.291,543.81,178.89,0.89,1,noaf
-78.5413,-0.2935,800.0,31.0701,0.5722,1,MS11
-78.5413,0.3,900.0,15.46,0.5,1,noaf
-78.5413,-0.3025,800.0,31.0701,0.5722,1,MS11
-78.5413,-0.3115,800.0,31.0701,0.5722,1,MS11
-78.5413,-0.3205,800.0,31.0701,0.5722,1,MS11
-78.5413,-0.3295,800.0,31.0701,0.5722,1,MS11
-78.5413,-0.3385,800.0,31.0701,0.5722,1,MS11
-78.5413,-0.3475,800.0,31.0701,0.5722,1,MS10
-78.5413,-0.3565,800.0,31.0701,0.5722,1,MS10
-78.5413,-0.3655,459.91,279.2,1.08,1,noaf
-78.5413,-0.3745,456.83,283.17,1.09,1,noaf
-78.5413,-0.3835,591.69,132.83,0.81,1,noaf
-78.5413,-0.3925,817.97,27.36,0.56,1,noaf
-78.5413,-0.4015,778.19,36.28,0.59,1,noaf
-78.5413,-0.4105,545.51,177.09,0.89,1,noaf
-78.5413,-0.4195,450.48,291.36,1.1,1,noaf
-78.5413,-0.4284,350.4,412.72,1.47,1,noaf
-78.5413,-0.4374,560.24,162.0,0.86,1,noaf
-78.5413,-0.4464,566.65,155.7,0.85,1,noaf
-78.5413,-0.4554,509.38,217.64,0.96,1,noaf
-78.5413,-0.4644,539.31,183.7,0.9,1,noaf
-78.5413,-0.4734,614.03,114.7,0.77,1,noaf
-78.5413,-0.4824,526.09,198.3,0.92,1,noaf
-78.5413,-0.4914,398.81,357.19,1.27,1,noaf
-78.5413,-0.5004,447.97,294.6,1.11,1,noaf
-78.5323,0.0032,580.18,143.01,0.83,1,noaf
-78.5323,-0.0058,869.34,19.09,0.52,1,noaf
-78.5323,0.0122,849.0,22.0,0.53,1,noaf
-78.5323,-0.0148,860.58,20.29,0.53,1,noaf
-78.5323,0.0212,900.0,15.46,0.5,1,noaf
-78.5323,-0.0238,900.0,15.46,0.5,1,noaf
-78.5323,0.0302,900.0,15.46,0.5,1,noaf
-78.5323,-0.0328,900.0,15.46,0.5,1,noaf
-78.5323,0.0392,900.0,15.46,0.5,1,noaf
-78.5323,-0.0417,900.0,15.46,0.5,1,noaf
-78.5323,0.0482,866.33,19.5,0.52,1,noaf
-78.5323,-0.0507,751.64,43.84,0.61,1,noaf
-78.5323,0.0572,512.02,214.53,0.95,1,noaf
-78.5323,-0.0597,462.72,275.6,1.07,1,noaf
-78.5323,0.0662,593.76,131.06,0.8,1,noaf
-78.5323,-0.0687,538.43,184.66,0.9,1,noaf
-78.5323,0.0752,900.0,15.46,0.5,1,noaf
-78.5323,-0.0777,579.5,143.63,0.83,1,noaf
-78.5323,0.0842,900.0,15.46,0.5,1,noaf
-78.5323,-0.0867,599.85,125.95,0.8,1,noaf
-78.5323,0.0932,900.0,15.46,0.5,1,noaf
-78.5323,-0.0957,727.88,51.94,0.64,1,noaf
-78.5323,0.1022,900.0,15.46,0.5,1,noaf
-78.5323,-0.1047,828.08,25.48,0.55,1,noaf
-78.5323,0.1111,900.0,15.46,0.5,1,noaf
-78.5323,-0.1137,888.34,16.74,0.51,1,noaf
-78.5323,0.1201,900.0,15.46,0.5,1,noaf
-78.5323,-0.1227,900.0,15.46,0.5,1,noaf
-78.5323,0.1291,900.0,15.46,0.5,1,noaf
-78.5323,-0.1317,900.0,15.46,0.5,1,noaf
-78.5323,0.1381,783.81,34.86,0.59,1,noaf
-78.5323,-0.1407,900.0,15.46,0.5,1,noaf
-78.5323,0.1471,900.0,15.46,0.5,1,noaf
-78.5323,-0.1497,900.0,15.46,0.5,1,noaf
-78.5323,0.1561,900.0,15.46,0.5,1,noaf
-78.5323,-0.1587,900.0,15.46,0.5,1,noaf
-78.5323,0.1651,900.0,15.46,0.5,1,noaf
-78.5323,-0.1676,900.0,15.46,0.5,1,noaf
-78.5323,0.1741,900.0,15.46,0.5,1,noaf
-78.5323,-0.1766,900.0,15.46,0.5,1,noaf
-78.5323,0.1831,899.51,15.51,0.5,1,noaf
-78.5323,-0.1856,900.0,15.46,0.5,1,noaf
-78.5323,0.1921,885.02,17.13,0.51,1,noaf
-78.5323,-0.1946,900.0,15.46,0.5,1,noaf
-78.5323,0.2011,838.42,23.69,0.54,1,noaf
-78.5323,-0.2036,900.0,15.46,0.5,1,noaf
-78.5323,0.2101,782.28,35.24,0.59,1,noaf
-78.5323,-0.2126,800.0,31.0701,0.5722,1,MSQ8
-78.5323,0.2191,560.1,162.13,0.86,1,noaf
-78.5323,-0.2216,800.0,31.0701,0.5722,1,MSQ8
-78.5323,0.2281,900.0,15.46,0.5,1,noaf
-78.5323,-0.2306,800.0,31.0701,0.5722,1,MSQ8
-78.5323,0.2371,900.0,15.46,0.5,1,noaf
-78.5323,-0.2396,800.0,31.0701,0.5722,1,MS10
-78.5323,0.246,764.1,40.12,0.6,1,noaf
-78.5323,-0.2486,800.0,31.0701,0.5722,1,MS10
-78.5323,0.255,573.14,149.52,0.84,1,noaf
-78.5323,-0.2576,800.0,31.0701,0.5722,1,MS11
-78.5323,0.264,771.9,37.95,0.6,1,noaf
-78.5323,-0.2666,800.0,31.0701,0.5722,1,MS11
-78.5323,0.273,548.65,173.8,0.88,1,noaf
-78.5323,-0.2756,800.0,31.0701,0.5722,1,MS11
-78.5323,0.282,846.64,22.36,0.54,1,noaf
-78.5323,-0.2846,800.0,31.0701,0.5722,1,MS10
-78.5323,0.291,900.0,15.46,0.5,1,noaf
-78.5323,-0.2935,800.0,31.0701,0.5722,1,MS10
-78.5323,0.3,771.25,38.12,0.6,1,noaf
-78.5323,-0.3025,800.0,31.0701,0.5722,1,MS10
-78.5323,-0.3115,800.0,31.0701,0.5722,1,MS10
-78.5323,-0.3205,800.0,31.0701,0.5722,1,MS11
-78.5323,-0.3295,800.0,31.0701,0.5722,1,MS10
-78.5323,-0.3385,800.0,31.0701,0.5722,1,MS11
-78.5323,-0.3475,800.0,31.0701,0.5722,1,MS10
-78.5323,-0.3565,800.0,31.0701,0.5722,1,MS10
-78.5323,-0.3655,597.1,128.24,0.8,1,noaf
-78.5323,-0.3745,734.06,49.71,0.63,1,noaf
-78.5323,-0.3835,883.15,17.35,0.51,1,noaf
-78.5323,-0.3925,893.77,16.13,0.5,1,noaf
-78.5323,-0.4015,640.01,96.24,0.74,1,noaf
-78.5323,-0.4105,366.38,395.42,1.4,1,noaf
-78.5323,-0.4195,418.47,332.54,1.2,1,noaf
-78.5323,-0.4284,599.04,126.62,0.8,1,noaf
-78.5323,-0.4374,759.66,41.41,0.61,1,noaf
-78.5323,-0.4464,900.0,15.46,0.5,1,noaf
-78.5323,-0.4554,656.1,86.15,0.72,1,noaf
-78.5323,-0.4644,706.53,60.46,0.66,1,noaf
-78.5323,-0.4734,867.64,19.32,0.52,1,noaf
-78.5323,-0.4824,900.0,15.46,0.5,1,noaf
-78.5323,-0.4914,634.93,99.63,0.75,1,noaf
-78.5323,-0.5004,595.85,129.29,0.8,1,noaf
-78.5234,0.0032,473.29,262.1,1.04,1,noaf
-78.5234,-0.0058,900.0,15.46,0.5,1,noaf
-78.5234,0.0122,900.0,15.46,0.5,1,noaf
-78.5234,-0.0148,900.0,15.46,0.5,1,noaf
-78.5234,0.0212,751.33,43.94,0.61,1,noaf
-78.5234,-0.0238,698.1,64.18,0.67,1,noaf
-78.5234,0.0302,900.0,15.46,0.5,1,noaf
-78.5234,-0.0328,561.32,160.92,0.86,1,noaf
-78.5234,0.0392,900.0,15.46,0.5,1,noaf
-78.5234,-0.0417,900.0,15.46,0.5,1,noaf
-78.5234,0.0482,900.0,15.46,0.5,1,noaf
-78.5234,-0.0507,666.18,80.32,0.71,1,noaf
-78.5234,0.0572,859.91,20.38,0.53,1,noaf
-78.5234,-0.0597,546.21,176.35,0.89,1,noaf
-78.5234,0.0662,738.77,48.06,0.63,1,noaf
-78.5234,-0.0687,567.65,154.74,0.85,1,noaf
-78.5234,0.0752,799.48,31.19,0.57,1,noaf
-78.5234,-0.0777,578.52,144.53,0.83,1,noaf
-78.5234,0.0842,715.88,56.57,0.65,1,noaf
-78.5234,-0.0867,800.0,31.0701,0.5722,1,MSQ2
-78.5234,0.0932,652.68,88.21,0.72,1,noaf
-78.5234,-0.0957,800.0,31.0701,0.5722,1,MSQ2
-78.5234,0.1022,679.95,72.94,0.69,1,noaf
-78.5234,-0.1047,800.0,31.0701,0.5722,1,MSQ2
-78.5234,0.1111,900.0,15.46,0.5,1,noaf
-78.5234,-0.1137,900.0,15.46,0.5,1,noaf
-78.5234,0.1201,900.0,15.46,0.5,1,noaf
-78.5234,-0.1227,800.0,31.0701,0.5722,1,MSQ2
-78.5234,0.1291,527.72,196.47,0.92,1,noaf
-78.5234,-0.1317,900.0,15.46,0.5,1,noaf
-78.5234,0.1381,900.0,15.46,0.5,1,noaf
-78.5234,-0.1407,900.0,15.46,0.5,1,noaf
-78.5234,0.1471,900.0,15.46,0.5,1,noaf
-78.5234,-0.1497,900.0,15.46,0.5,1,noaf
-78.5234,0.1561,855.78,20.98,0.53,1,noaf
-78.5234,-0.1587,900.0,15.46,0.5,1,noaf
-78.5234,0.1651,900.0,15.46,0.5,1,noaf
-78.5234,-0.1676,900.0,15.46,0.5,1,noaf
-78.5234,0.1741,900.0,15.46,0.5,1,noaf
-78.5234,-0.1766,900.0,15.46,0.5,1,noaf
-78.5234,0.1831,745.13,45.93,0.62,1,noaf
-78.5234,-0.1856,900.0,15.46,0.5,1,noaf
-78.5234,0.1921,900.0,15.46,0.5,1,noaf
-78.5234,-0.1946,800.0,31.0701,0.5722,1,MSQ8
-78.5234,0.2011,900.0,15.46,0.5,1,noaf
-78.5234,-0.2036,800.0,31.0701,0.5722,1,MSQ8
-78.5234,0.2101,772.86,37.69,0.6,1,noaf
-78.5234,-0.2126,800.0,31.0701,0.5722,1,MSQ8
-78.5234,0.2191,549.8,172.6,0.88,1,noaf
-78.5234,-0.2216,800.0,31.0701,0.5722,1,MSQ8
-78.5234,0.2281,827.48,25.58,0.55,1,noaf
-78.5234,-0.2306,800.0,31.0701,0.5722,1,MSQ8
-78.5234,0.2371,853.6,21.3,0.53,1,noaf
-78.5234,-0.2396,800.0,31.0701,0.5722,1,MS10
-78.5234,0.246,713.39,57.58,0.65,1,noaf
-78.5234,-0.2486,800.0,31.0701,0.5722,1,MS10
-78.5234,0.255,602.87,123.49,0.79,1,noaf
-78.5234,-0.2576,800.0,31.0701,0.5722,1,MS11
-78.5233,0.264,588.1,135.94,0.81,1,noaf
-78.5233,-0.2666,800.0,31.0701,0.5722,1,MS11
-78.5233,0.273,755.27,42.72,0.61,1,noaf
-78.5233,-0.2756,800.0,31.0701,0.5722,1,MS10
-78.5233,0.282,545.48,177.12,0.89,1,noaf
-78.5233,-0.2846,800.0,31.0701,0.5722,1,MS10
-78.5233,0.291,900.0,15.46,0.5,1,noaf
-78.5233,-0.2935,800.0,31.0701,0.5722,1,MS10
-78.5233,0.3,875.28,18.32,0.52,1,noaf
-78.5233,-0.3025,800.0,31.0701,0.5722,1,MS10
-78.5233,-0.3115,800.0,31.0701,0.5722,1,MS10
-78.5233,-0.3205,800.0,31.0701,0.5722,1,MS10
-78.5233,-0.3295,800.0,31.0701,0.5722,1,MS10
-78.5233,-0.3385,800.0,31.0701,0.5722,1,MS10
-78.5233,-0.3475,522.96,201.86,0.93,1,noaf
-78.5233,-0.3565,676.11,74.93,0.69,1,noaf
-78.5233,-0.3655,760.33,41.21,0.61,1,noaf
-78.5233,-0.3745,857.52,20.73,0.53,1,noaf
-78.5233,-0.3835,881.63,17.54,0.51,1,noaf
-78.5233,-0.3925,653.87,87.49,0.72,1,noaf
-78.5233,-0.4015,382.53,376.84,1.33,1,noaf
-78.5233,-0.4105,528.05,196.09,0.92,1,noaf
-78.5233,-0.4195,652.72,88.19,0.72,1,noaf
-78.5233,-0.4284,740.57,47.45,0.63,1,noaf
-78.5233,-0.4374,900.0,15.46,0.5,1,noaf
-78.5233,-0.4464,900.0,15.46,0.5,1,noaf
-78.5233,-0.4554,895.51,15.94,0.5,1,noaf
-78.5233,-0.4644,754.84,42.86,0.61,1,noaf
-78.5233,-0.4734,841.74,23.14,0.54,1,noaf
-78.5233,-0.4824,900.0,15.46,0.5,1,noaf
-78.5233,-0.4914,900.0,15.46,0.5,1,noaf
-78.5233,-0.5004,673.05,76.56,0.7,1,noaf
-78.5144,0.0032,533.5,190.04,0.91,1,noaf
-78.5144,-0.0058,516.58,209.2,0.94,1,noaf
-78.5144,0.0122,791.75,32.94,0.58,1,noaf
-78.5144,-0.0148,848.07,22.14,0.54,1,noaf
-78.5144,0.0212,754.66,42.91,0.61,1,noaf
-78.5144,-0.0238,900.0,15.46,0.5,1,noaf
-78.5144,0.0302,900.0,15.46,0.5,1,noaf
-78.5144,-0.0328,900.0,15.46,0.5,1,noaf
-78.5144,0.0392,900.0,15.46,0.5,1,noaf
-78.5144,-0.0417,565.85,156.48,0.85,1,noaf
-78.5144,0.0482,900.0,15.46,0.5,1,noaf
-78.5144,-0.0507,820.47,26.88,0.56,1,noaf
-78.5144,0.0572,900.0,15.46,0.5,1,noaf
-78.5144,-0.0597,659.07,84.39,0.71,1,noaf
-78.5144,0.0662,757.55,42.04,0.61,1,noaf
-78.5144,-0.0687,607.66,119.65,0.78,1,noaf
-78.5144,0.0752,806.71,29.63,0.57,1,noaf
-78.5144,-0.0777,608.15,119.26,0.78,1,noaf
-78.5144,0.0842,726.77,52.35,0.64,1,noaf
-78.5144,-0.0867,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.0932,627.18,105.01,0.76,1,noaf
-78.5144,-0.0957,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.1022,741.35,47.19,0.62,1,noaf
-78.5144,-0.1047,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.1111,762.21,40.66,0.6,1,noaf
-78.5144,-0.1137,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.1201,482.54,250.43,1.02,1,noaf
-78.5144,-0.1227,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.1291,900.0,15.46,0.5,1,noaf
-78.5144,-0.1317,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.1381,900.0,15.46,0.5,1,noaf
-78.5144,-0.1407,800.0,31.0701,0.5722,1,MSQ2
-78.5144,0.1471,900.0,15.46,0.5,1,noaf
-78.5144,-0.1497,900.0,15.46,0.5,1,noaf
-78.5144,0.1561,618.54,111.3,0.77,1,noaf
-78.5144,-0.1587,900.0,15.46,0.5,1,noaf
-78.5144,0.1651,900.0,15.46,0.5,1,noaf
-78.5144,-0.1676,900.0,15.46,0.5,1,noaf
-78.5144,0.1741,900.0,15.46,0.5,1,noaf
-78.5144,-0.1766,800.0,31.0701,0.5722,1,MSQ6
-78.5144,0.1831,900.0,15.46,0.5,1,noaf
-78.5144,-0.1856,800.0,31.0701,0.5722,1,MSQ6
-78.5144,0.1921,616.28,112.99,0.77,1,noaf
-78.5144,-0.1946,800.0,31.0701,0.5722,1,MSQ6
-78.5144,0.2011,900.0,15.46,0.5,1,noaf
-78.5144,-0.2036,800.0,31.0701,0.5722,1,MSQ8
-78.5144,0.2101,900.0,15.46,0.5,1,noaf
-78.5144,-0.2126,800.0,31.0701,0.5722,1,MSQ8
-78.5144,0.2191,900.0,15.46,0.5,1,noaf
-78.5144,-0.2216,800.0,31.0701,0.5722,1,MS10
-78.5144,0.2281,718.42,55.56,0.65,1,noaf
-78.5144,-0.2306,800.0,31.0701,0.5722,1,MSQ8
-78.5144,0.2371,742.23,46.89,0.62,1,noaf
-78.5144,-0.2396,800.0,31.0701,0.5722,1,MS10
-78.5144,0.246,900.0,15.46,0.5,1,noaf
-78.5144,-0.2486,800.0,31.0701,0.5722,1,MS10
-78.5144,0.255,854.38,21.19,0.53,1,noaf
-78.5144,-0.2576,800.0,31.0701,0.5722,1,MS11
-78.5144,0.264,659.11,84.37,0.71,1,noaf
-78.5144,-0.2666,800.0,31.0701,0.5722,1,MS10
-78.5144,0.273,813.48,28.24,0.56,1,noaf
-78.5144,-0.2756,800.0,31.0701,0.5722,1,MS10
-78.5144,0.282,519.84,205.43,0.94,1,noaf
-78.5144,-0.2846,800.0,31.0701,0.5722,1,MS10
-78.5144,0.291,900.0,15.46,0.5,1,noaf
-78.5144,-0.2935,740.76,47.38,0.62,1,noaf
-78.5144,0.3,900.0,15.46,0.5,1,noaf
-78.5144,-0.3025,868.86,19.16,0.52,1,noaf
-78.5144,-0.3115,890.64,16.48,0.51,1,noaf
-78.5144,-0.3205,801.51,30.74,0.57,1,noaf
-78.5144,-0.3295,698.78,63.87,0.67,1,noaf
-78.5144,-0.3385,767.42,39.18,0.6,1,noaf
-78.5144,-0.3475,848.0,22.15,0.54,1,noaf
-78.5144,-0.3565,841.78,23.14,0.54,1,noaf
-78.5144,-0.3655,798.0,31.51,0.57,1,noaf
-78.5144,-0.3745,781.54,35.43,0.59,1,noaf
-78.5144,-0.3835,592.71,131.95,0.81,1,noaf
-78.5144,-0.3925,392.84,364.48,1.29,1,noaf
-78.5143,-0.4015,574.68,148.07,0.84,1,noaf
-78.5143,-0.4105,741.0,47.3,0.62,1,noaf
-78.5143,-0.4195,839.18,23.56,0.54,1,noaf
-78.5143,-0.4284,894.22,16.08,0.5,1,noaf
-78.5143,-0.4374,810.99,28.74,0.56,1,noaf
-78.5143,-0.4464,567.19,155.19,0.85,1,noaf
-78.5143,-0.4554,900.0,15.46,0.5,1,noaf
-78.5143,-0.4644,769.62,38.57,0.6,1,noaf
-78.5143,-0.4734,874.79,18.38,0.52,1,noaf
-78.5143,-0.4824,851.76,21.58,0.53,1,noaf
-78.5143,-0.4914,900.0,15.46,0.5,1,noaf
-78.5143,-0.5004,666.32,80.24,0.71,1,noaf
-78.5054,0.0032,509.67,217.3,0.96,1,noaf
-78.5054,-0.0058,407.62,346.24,1.24,1,noaf
-78.5054,0.0122,676.86,74.54,0.69,1,noaf
-78.5054,-0.0148,545.66,176.93,0.89,1,noaf
-78.5054,0.0212,900.0,15.46,0.5,1,noaf
-78.5054,-0.0238,899.67,15.49,0.5,1,noaf
-78.5054,0.0302,900.0,15.46,0.5,1,noaf
-78.5054,-0.0328,900.0,15.46,0.5,1,noaf
-78.5054,0.0392,900.0,15.46,0.5,1,noaf
-78.5054,-0.0417,631.6,101.91,0.75,1,noaf
-78.5054,0.0482,855.75,20.98,0.53,1,noaf
-78.5054,-0.0507,805.76,29.83,0.57,1,noaf
-78.5054,0.0572,737.23,48.59,0.63,1,noaf
-78.5054,-0.0597,774.34,37.29,0.59,1,noaf
-78.5054,0.0662,900.0,15.46,0.5,1,noaf
-78.5054,-0.0687,705.92,60.72,0.66,1,noaf
-78.5054,0.0752,900.0,15.46,0.5,1,noaf
-78.5054,-0.0777,711.23,58.48,0.65,1,noaf
-78.5054,0.0842,900.0,15.46,0.5,1,noaf
-78.5054,-0.0867,800.0,31.0701,0.5722,1,MSQ2
-78.5054,0.0932,900.0,15.46,0.5,1,noaf
-78.5054,-0.0957,800.0,31.0701,0.5722,1,MSQ2
-78.5054,0.1022,900.0,15.46,0.5,1,noaf
-78.5054,-0.1047,800.0,31.0701,0.5722,1,MSQ1
-78.5054,0.1111,465.79,271.66,1.06,1,noaf
-78.5054,-0.1137,800.0,31.0701,0.5722,1,MSQ1
-78.5054,0.1201,900.0,15.46,0.5,1,noaf
-78.5054,-0.1227,800.0,31.0701,0.5722,1,MSQ2
-78.5054,0.1291,900.0,15.46,0.5,1,noaf
-78.5054,-0.1317,800.0,31.0701,0.5722,1,MSQ3
-78.5054,0.1381,727.53,52.07,0.64,1,noaf
-78.5054,-0.1407,800.0,31.0701,0.5722,1,MSQ3
-78.5054,0.1471,900.0,15.46,0.5,1,noaf
-78.5054,-0.1497,800.0,31.0701,0.5722,1,MSQ3
-78.5054,0.1561,900.0,15.46,0.5,1,noaf
-78.5054,-0.1587,800.0,31.0701,0.5722,1,MSQ2
-78.5054,0.1651,577.09,145.84,0.83,1,noaf
-78.5054,-0.1676,900.0,15.46,0.5,1,noaf
-78.5054,0.1741,900.0,15.46,0.5,1,noaf
-78.5054,-0.1766,800.0,31.0701,0.5722,1,MSQ6
-78.5054,0.1831,900.0,15.46,0.5,1,noaf
-78.5054,-0.1856,800.0,31.0701,0.5722,1,MSQ6
-78.5054,0.1921,900.0,15.46,0.5,1,noaf
-78.5054,-0.1946,800.0,31.0701,0.5722,1,MSQ6
-78.5054,0.2011,732.44,50.28,0.63,1,noaf
-78.5054,-0.2036,800.0,31.0701,0.5722,1,MS10
-78.5054,0.2101,900.0,15.46,0.5,1,noaf
-78.5054,-0.2126,800.0,31.0701,0.5722,1,MS10
-78.5054,0.2191,900.0,15.46,0.5,1,noaf
-78.5054,-0.2216,800.0,31.0701,0.5722,1,MS10
-78.5054,0.2281,900.0,15.46,0.5,1,noaf
-78.5054,-0.2306,800.0,31.0701,0.5722,1,MS10
-78.5054,0.2371,706.0,60.69,0.66,1,noaf
-78.5054,-0.2396,800.0,31.0701,0.5722,1,MS10
-78.5054,0.246,900.0,15.46,0.5,1,noaf
-78.5054,-0.2486,800.0,31.0701,0.5722,1,MS10
-78.5054,0.255,900.0,15.46,0.5,1,noaf
-78.5054,-0.2576,800.0,31.0701,0.5722,1,MS10
-78.5054,0.264,900.0,15.46,0.5,1,noaf
-78.5054,-0.2666,800.0,31.0701,0.5722,1,MS10
-78.5054,0.273,854.37,21.19,0.53,1,noaf
-78.5054,-0.2756,800.0,31.0701,0.5722,1,MS10
-78.5054,0.282,625.58,106.15,0.76,1,noaf
-78.5054,-0.2846,800.0,31.0701,0.5722,1,MS10
-78.5054,0.291,852.26,21.5,0.53,1,noaf
-78.5054,-0.2935,900.0,15.46,0.5,1,noaf
-78.5054,0.3,900.0,15.46,0.5,1,noaf
-78.5054,-0.3025,900.0,15.46,0.5,1,noaf
-78.5054,-0.3115,892.43,16.28,0.5,1,noaf
-78.5054,-0.3205,900.0,15.46,0.5,1,noaf
-78.5054,-0.3295,900.0,15.46,0.5,1,noaf
-78.5054,-0.3385,900.0,15.46,0.5,1,noaf
-78.5054,-0.3475,872.21,18.72,0.52,1,noaf
-78.5054,-0.3565,780.57,35.67,0.59,1,noaf
-78.5054,-0.3655,694.18,65.99,0.67,1,noaf
-78.5054,-0.3745,568.39,154.03,0.85,1,noaf
-78.5054,-0.3835,455.04,285.47,1.09,1,noaf
-78.5054,-0.3925,566.5,155.85,0.85,1,noaf
-78.5054,-0.4015,651.28,89.06,0.72,1,noaf
-78.5054,-0.4105,870.04,19.0,0.52,1,noaf
-78.5054,-0.4195,900.0,15.46,0.5,1,noaf
-78.5054,-0.4284,900.0,15.46,0.5,1,noaf
-78.5054,-0.4374,900.0,15.46,0.5,1,noaf
-78.5054,-0.4464,764.22,40.08,0.6,1,noaf
-78.5054,-0.4554,900.0,15.46,0.5,1,noaf
-78.5054,-0.4644,900.0,15.46,0.5,1,noaf
-78.5054,-0.4734,900.0,15.46,0.5,1,noaf
-78.5054,-0.4824,549.68,172.73,0.88,1,noaf
-78.5054,-0.4914,900.0,15.46,0.5,1,noaf
-78.5054,-0.5004,744.8,46.04,0.62,1,noaf
-78.4964,0.0032,430.65,316.95,1.16,1,noaf
-78.4964,-0.0058,601.36,124.71,0.79,1,noaf
-78.4964,0.0122,637.64,97.81,0.74,1,noaf
-78.4964,-0.0148,573.82,148.88,0.84,1,noaf
-78.4964,0.0212,900.0,15.46,0.5,1,noaf
-78.4964,-0.0238,384.65,374.33,1.32,1,noaf
-78.4964,0.0302,900.0,15.46,0.5,1,noaf
-78.4964,-0.0328,900.0,15.46,0.5,1,noaf
-78.4964,0.0392,584.17,139.41,0.82,1,noaf
-78.4964,-0.0417,900.0,15.46,0.5,1,noaf
-78.4964,0.0482,900.0,15.46,0.5,1,noaf
-78.4964,-0.0507,581.72,141.62,0.82,1,noaf
-78.4964,0.0572,900.0,15.46,0.5,1,noaf
-78.4964,-0.0597,828.03,25.48,0.55,1,noaf
-78.4964,0.0662,900.0,15.46,0.5,1,noaf
-78.4964,-0.0687,838.03,23.75,0.54,1,noaf
-78.4964,0.0752,900.0,15.46,0.5,1,noaf
-78.4964,-0.0777,783.85,34.85,0.59,1,noaf
-78.4964,0.0842,900.0,15.46,0.5,1,noaf
-78.4964,-0.0867,800.0,31.0701,0.5722,1,MSQ2
-78.4964,0.0932,900.0,15.46,0.5,1,noaf
-78.4964,-0.0957,800.0,31.0701,0.5722,1,MSQ1
-78.4964,0.1022,900.0,15.46,0.5,1,noaf
-78.4964,-0.1047,800.0,31.0701,0.5722,1,MSQ1
-78.4964,0.1111,745.66,45.76,0.62,1,noaf
