#,,,,,,,,,,"generated_by='OpenQuake engine 3.14.0-gitac4adff13b', start_date='2022-04-14T11:28:22', checksum=3625500031, investigation_time=1.0, risk_investigation_time=1.0"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,losses,loss_type,rup_id,year
46292,5.05743E+03,2.58982E+02,4.38980E+01,1.98475E+01,2.11995E+00,1.46112E+00,8.23776E+07,structural,38602,1
46293,3.79079E+03,1.24879E+02,1.56599E+01,5.34272E+00,5.52678E-01,3.23140E-01,4.32739E+07,structural,38602,1
46294,3.03804E+03,2.08459E+02,4.71469E+01,3.14222E+01,3.44450E+00,4.91698E+00,1.46636E+08,structural,38602,1
46295,1.99150E+04,2.03439E+03,4.84142E+02,3.35330E+02,3.24453E+01,1.69055E+01,3.72722E+08,structural,38603,1
46296,2.39873E+03,1.55881E+02,2.94663E+01,1.44818E+01,1.40414E+00,7.01980E-01,2.83846E+07,structural,38604,1
46297,8.32406E+02,2.88521E+01,4.30988E+00,1.78075E+00,1.79941E-01,4.17655E-01,2.98802E+07,structural,38605,1
46298,3.77883E+02,8.80721E+00,9.02159E-01,2.33786E-01,2.46696E-02,5.38257E-02,1.72372E+07,structural,38606,1
46299,5.09907E+04,8.14175E+03,2.54025E+03,2.57271E+03,2.65605E+02,1.23073E+02,1.25042E+09,structural,38607,1
46300,2.69390E+04,3.21754E+03,8.73350E+02,7.39665E+02,7.77812E+01,4.76035E+01,5.94881E+08,structural,38608,1
46301,2.75670E+04,2.81617E+03,6.38949E+02,3.91794E+02,4.09518E+01,2.94428E+01,4.82890E+08,structural,38609,1
46302,2.12046E+02,2.22097E+00,1.41222E-01,2.43514E-02,2.43841E-03,3.95736E-03,3.71262E+06,structural,38610,1
46303,1.08132E+04,7.72282E+02,1.40996E+02,6.72124E+01,6.99452E+00,8.25830E+00,2.59999E+08,structural,38611,1
46304,1.97251E+04,1.71282E+03,3.81612E+02,2.41758E+02,2.52955E+01,1.32769E+01,3.22299E+08,structural,38612,1
46305,2.46565E+04,2.37352E+03,5.32122E+02,3.41129E+02,3.54927E+01,2.80885E+01,5.43072E+08,structural,38613,1
46306,9.01002E+03,5.18931E+02,9.10506E+01,4.40297E+01,4.61276E+00,6.05107E+00,1.85679E+08,structural,38613,1
46307,2.46608E+04,2.38703E+03,5.80844E+02,4.28723E+02,4.28360E+01,2.14178E+01,3.85979E+08,structural,38614,1
46308,1.32998E+04,1.23022E+03,3.15536E+02,2.53564E+02,2.59174E+01,1.38602E+01,2.50588E+08,structural,38615,1
46309,2.03726E+03,6.84606E+01,8.55200E+00,2.83475E+00,2.92621E-01,1.41237E-01,2.42175E+07,structural,38616,1
46310,3.24314E+04,3.94016E+03,1.04062E+03,8.52611E+02,9.03840E+01,4.41584E+01,6.12258E+08,structural,38617,1
46311,2.34407E+03,1.36988E+02,2.97502E+01,1.91752E+01,2.05190E+00,6.20975E-01,5.13035E+07,structural,38618,1
46312,1.39775E+04,9.55280E+02,1.82910E+02,9.84442E+01,1.03712E+01,1.16377E+01,3.21742E+08,structural,38619,1
46313,1.35448E+04,1.44109E+03,3.97126E+02,3.27380E+02,3.44256E+01,6.21163E+01,6.80009E+08,structural,38620,1
46314,1.09166E+04,1.25523E+03,3.66942E+02,3.24558E+02,3.41666E+01,6.49987E+01,6.45267E+08,structural,38620,1
46315,3.26258E+04,3.70567E+03,9.07460E+02,6.40351E+02,6.72751E+01,3.05907E+01,6.50172E+08,structural,38621,1
46316,1.76721E+03,5.76022E+01,7.31023E+00,2.47325E+00,2.52284E-01,2.55829E-01,3.13237E+07,structural,38622,1
46317,3.76729E+03,1.51745E+02,2.12411E+01,7.93927E+00,8.12668E-01,5.38025E-01,3.48212E+07,structural,38623,1
46318,9.43505E+03,6.07655E+02,1.09811E+02,5.31108E+01,5.49337E+00,2.90385E+00,9.53103E+07,structural,38624,1
46319,3.13978E+04,3.00113E+03,6.58373E+02,3.99565E+02,4.09594E+01,2.45567E+01,5.01535E+08,structural,38625,1
46320,2.87558E+04,3.76275E+03,1.04465E+03,8.93633E+02,9.39561E+01,4.89007E+01,5.21734E+08,structural,38626,1
46321,1.03495E+04,1.01772E+03,3.03225E+02,3.04473E+02,3.11259E+01,1.66698E+01,1.80130E+08,structural,38627,1
46322,5.42119E+03,2.72567E+02,4.28190E+01,1.76062E+01,1.76973E+00,1.93115E+00,8.98018E+07,structural,38627,1
46323,6.55466E+02,1.15339E+01,9.83920E-01,2.13892E-01,2.25590E-02,5.73589E-02,1.64398E+07,structural,38628,1
46324,5.00387E+03,3.01074E+02,5.25151E+01,2.43478E+01,2.55475E+00,9.81990E-01,5.63232E+07,structural,38629,1
46325,9.09233E+03,4.64267E+02,7.18447E+01,2.90181E+01,2.96843E+00,2.03425E+00,9.15206E+07,structural,38630,1
46326,5.33983E+04,8.54526E+03,2.51581E+03,2.27220E+03,2.37770E+02,1.03612E+02,1.31158E+09,structural,38631,1
46327,3.80026E+04,4.46928E+03,1.14789E+03,9.37044E+02,9.50154E+01,6.53487E+01,8.36918E+08,structural,38632,1
46328,8.16756E+03,5.10123E+02,9.22733E+01,4.51992E+01,4.55409E+00,2.45953E+00,7.61635E+07,structural,38633,1
46329,5.94638E+03,2.83057E+02,4.22490E+01,1.66525E+01,1.74050E+00,9.70855E-01,9.07910E+07,structural,38634,1
46330,1.89740E+04,1.58827E+03,3.33636E+02,1.97279E+02,2.05021E+01,1.05333E+01,2.56491E+08,structural,38635,1
46331,3.31436E+04,4.35445E+03,1.19187E+03,9.94781E+02,1.03349E+02,5.24243E+01,6.87298E+08,structural,38635,1
46332,1.08418E+04,7.44161E+02,1.43547E+02,7.82800E+01,8.17021E+00,4.52020E+00,1.68316E+08,structural,38635,1
46333,1.11552E+04,7.30829E+02,1.36484E+02,7.10536E+01,7.40894E+00,5.72128E+00,2.22173E+08,structural,38636,1
46334,4.73520E+04,6.99106E+03,2.02023E+03,1.83975E+03,1.90817E+02,9.10309E+01,1.19429E+09,structural,38637,1
46335,1.20295E+04,8.12076E+02,1.81405E+02,1.71481E+02,1.70884E+01,3.80782E+00,1.84936E+08,structural,38638,1
46336,2.57056E+04,2.75833E+03,7.18383E+02,5.78042E+02,6.08103E+01,2.10375E+01,4.43358E+08,structural,38639,1
46337,1.61190E+04,1.24276E+03,2.47985E+02,1.34232E+02,1.38018E+01,1.06827E+01,1.92520E+08,structural,38640,1
46338,7.29805E+03,4.05228E+02,6.59791E+01,2.82002E+01,2.88032E+00,1.58065E+00,8.56419E+07,structural,38640,1
46339,9.13663E+03,6.26523E+02,1.32458E+02,9.90315E+01,1.07076E+01,1.26580E+01,2.04401E+08,structural,38640,1
46340,2.33271E+04,2.37141E+03,5.84775E+02,4.29870E+02,4.44356E+01,3.35087E+01,4.15727E+08,structural,38641,1
46341,2.59032E+04,2.53631E+03,5.70473E+02,3.59039E+02,3.68273E+01,1.73819E+01,3.99081E+08,structural,38642,1
46342,1.71209E+04,1.37105E+03,2.84134E+02,1.78470E+02,1.88002E+01,3.02777E+01,5.16038E+08,structural,38643,1
46343,7.20158E+04,1.51665E+04,5.37650E+03,6.82213E+03,7.00445E+02,4.01080E+02,2.47664E+09,structural,38644,1
46344,4.52170E+04,6.47806E+03,1.87300E+03,1.74676E+03,1.79544E+02,1.10047E+02,1.01196E+09,structural,38644,1
46345,4.43768E+03,1.71182E+02,2.19673E+01,7.29371E+00,7.54295E-01,6.38138E-01,6.91695E+07,structural,38645,1
46346,8.13623E+03,5.72714E+02,1.14470E+02,6.50539E+01,6.57269E+00,3.67146E+00,1.73898E+08,structural,38645,1
46347,1.17971E+04,8.93106E+02,1.77179E+02,9.51864E+01,9.92918E+00,1.10039E+01,2.93947E+08,structural,38646,1
46348,7.56782E+03,4.42048E+02,7.59581E+01,3.48068E+01,3.46219E+00,2.55045E+00,1.21889E+08,structural,38647,1
46349,8.01200E+03,5.13418E+02,9.31308E+01,4.45916E+01,4.62175E+00,2.76873E+00,1.55663E+08,structural,38648,1
46350,2.29552E+04,2.51634E+03,5.99465E+02,3.98302E+02,4.16154E+01,3.00717E+01,7.01789E+08,structural,38649,1
46351,4.70897E+04,5.87671E+03,1.51253E+03,1.16958E+03,1.20867E+02,1.03107E+02,1.34372E+09,structural,38650,1
46352,3.10946E+04,3.08040E+03,7.16167E+02,4.85083E+02,4.89737E+01,3.44883E+01,6.83717E+08,structural,38651,1
46353,6.16890E+04,9.74047E+03,2.75940E+03,2.24377E+03,2.29299E+02,1.91385E+02,1.85770E+09,structural,38652,1
46354,5.72873E+03,2.03847E+02,2.62233E+01,9.26047E+00,9.34504E-01,5.01484E-01,5.85432E+07,structural,38653,1
46355,3.05562E+03,1.46909E+02,2.93396E+01,1.77677E+01,1.80551E+00,4.50132E+00,8.07749E+07,structural,38654,1
46356,1.89163E+04,1.53825E+03,3.18790E+02,1.89640E+02,1.96397E+01,1.11838E+01,3.38543E+08,structural,38655,1
46357,1.55726E+04,1.27877E+03,2.69148E+02,1.65578E+02,1.72133E+01,1.22577E+01,3.22456E+08,structural,38655,1
46358,2.02011E+04,2.48656E+03,6.93666E+02,5.98439E+02,6.09574E+01,2.20346E+01,3.65351E+08,structural,38656,1
46359,1.80919E+04,2.34785E+03,6.70248E+02,5.88297E+02,5.97864E+01,2.21941E+01,3.62568E+08,structural,38656,1
46360,1.10171E+04,7.30990E+02,1.28928E+02,6.03633E+01,6.09357E+00,3.33774E+00,1.48114E+08,structural,38657,1
46361,2.34038E+04,2.34794E+03,5.49750E+02,3.69714E+02,3.86223E+01,1.70308E+01,3.87157E+08,structural,38658,1
46362,9.49455E+03,1.07228E+03,2.71125E+02,1.93105E+02,2.05170E+01,3.59448E+01,5.50653E+08,structural,38659,1
46363,2.66185E+04,3.03369E+03,7.60603E+02,5.43911E+02,5.71714E+01,6.68509E+01,9.06109E+08,structural,38659,1
46364,5.58492E+04,9.89691E+03,3.13448E+03,3.04954E+03,3.15272E+02,1.55698E+02,1.54860E+09,structural,38659,1
46365,4.05642E+04,5.18147E+03,1.35496E+03,1.04906E+03,1.06766E+02,7.08076E+01,1.05260E+09,structural,38660,1
46366,2.18334E+04,2.35233E+03,5.68709E+02,4.03562E+02,4.22616E+01,3.39791E+01,6.29000E+08,structural,38660,1
46367,1.87727E+04,1.89471E+03,4.69300E+02,3.34162E+02,3.52054E+01,1.67527E+01,3.22805E+08,structural,38661,1
46368,2.45555E+04,2.36755E+03,5.50061E+02,3.60643E+02,3.70872E+01,1.83914E+01,3.86412E+08,structural,38661,1
46369,3.15892E+03,2.23295E+02,5.03213E+01,3.17595E+01,3.12525E+00,1.26698E+01,2.50296E+08,structural,38661,1
46370,4.14877E+04,5.33427E+03,1.45382E+03,1.22141E+03,1.24902E+02,8.33776E+01,9.66930E+08,structural,38662,1
46371,2.37236E+04,2.21978E+03,5.12449E+02,3.40982E+02,3.51236E+01,3.07960E+01,4.99283E+08,structural,38662,1
46372,6.23770E+04,9.72184E+03,2.86050E+03,2.75164E+03,2.85019E+02,1.38398E+02,1.44219E+09,structural,38663,1
46373,5.16876E+04,7.58308E+03,2.20472E+03,2.12096E+03,2.20282E+02,1.16460E+02,1.25067E+09,structural,38663,1
46374,2.67920E+04,2.75275E+03,6.80239E+02,5.17425E+02,5.30500E+01,4.37447E+01,8.49949E+08,structural,38664,1
46375,2.40289E+04,2.66480E+03,7.05883E+02,6.01193E+02,6.15927E+01,7.75723E+01,1.15908E+09,structural,38664,1
46376,4.15776E+04,5.16690E+03,1.35623E+03,1.06150E+03,1.06784E+02,5.61687E+01,7.84125E+08,structural,38665,1
46377,3.38213E+04,3.48747E+03,8.21341E+02,5.56219E+02,5.67278E+01,2.89517E+01,6.00436E+08,structural,38666,1
46378,4.89086E+04,7.61268E+03,2.40848E+03,2.77425E+03,2.78815E+02,1.43768E+02,1.18590E+09,structural,38667,1
46379,6.56498E+04,1.10708E+04,3.47924E+03,3.73681E+03,3.92409E+02,1.86132E+02,1.93040E+09,structural,38668,1
46380,2.62543E+04,2.35436E+03,5.56048E+02,4.83437E+02,4.91229E+01,1.87389E+01,4.58705E+08,structural,38669,1
46381,5.64010E+04,8.46148E+03,2.45629E+03,2.21802E+03,2.28694E+02,1.75100E+02,1.40476E+09,structural,38669,1
46382,3.87074E+04,4.74016E+03,1.26867E+03,1.18111E+03,1.21046E+02,5.38528E+01,7.92890E+08,structural,38669,1
46383,6.80343E+04,1.32020E+04,4.49844E+03,5.34397E+03,5.48767E+02,3.89612E+02,2.23844E+09,structural,38669,1
46384,7.86582E+04,1.59525E+04,5.44701E+03,6.81540E+03,7.14144E+02,3.75753E+02,3.04937E+09,structural,38669,1
46385,6.91852E+04,1.32980E+04,4.29911E+03,4.35173E+03,4.47893E+02,2.29572E+02,2.48520E+09,structural,38669,1
46386,5.14473E+04,7.79629E+03,2.26454E+03,2.15683E+03,2.23848E+02,1.22610E+02,1.52512E+09,structural,38669,1
46387,5.23365E+04,7.76684E+03,2.37698E+03,2.63651E+03,2.69990E+02,1.62656E+02,1.87258E+09,structural,38669,1
46388,2.73808E+04,3.12024E+03,7.91905E+02,6.61809E+02,6.91292E+01,4.64561E+01,7.78994E+08,structural,38669,1
46389,3.00429E+04,3.65236E+03,1.05744E+03,1.00517E+03,1.05042E+02,1.32904E+02,1.36822E+09,structural,38670,1
46390,3.95345E+04,4.58695E+03,1.14476E+03,8.23218E+02,8.48053E+01,1.08667E+02,1.29512E+09,structural,38670,1
46391,4.93931E+04,7.12433E+03,2.11858E+03,2.63652E+03,2.75749E+02,1.37888E+02,1.46265E+09,structural,38670,1
46392,7.56151E+04,1.61716E+04,5.74824E+03,7.02795E+03,7.19925E+02,3.55941E+02,2.61415E+09,structural,38670,1
46393,2.63066E+04,2.94226E+03,8.00043E+02,1.00552E+03,1.00715E+02,5.86889E+01,1.03319E+09,structural,38670,1
46394,4.03650E+04,5.23440E+03,1.39992E+03,1.13865E+03,1.14989E+02,6.74203E+01,9.46313E+08,structural,38670,1
46395,5.40525E+04,9.96735E+03,3.31626E+03,3.74197E+03,3.86731E+02,2.16178E+02,1.78502E+09,structural,38670,1
46396,2.99761E+04,3.99259E+03,1.16832E+03,1.15203E+03,1.18151E+02,2.29605E+02,2.87655E+09,structural,38670,1
46397,3.82247E+04,4.93198E+03,1.36792E+03,1.20845E+03,1.25775E+02,6.65309E+01,1.08544E+09,structural,38670,1
46398,4.19093E+04,6.15311E+03,1.77361E+03,1.51113E+03,1.56085E+02,1.33529E+02,1.60225E+09,structural,38670,1
46399,9.29639E+04,2.36862E+04,9.21973E+03,1.38095E+04,1.42847E+03,8.34808E+02,4.77238E+09,structural,38670,1
46400,5.24687E+04,8.35651E+03,2.57588E+03,2.64181E+03,2.70480E+02,1.65922E+02,1.83522E+09,structural,38670,1
46401,5.79934E+04,1.00282E+04,3.37809E+03,4.05332E+03,4.12882E+02,1.93142E+02,1.63457E+09,structural,38671,1
46402,5.95690E+04,9.46877E+03,2.85161E+03,2.83378E+03,2.94692E+02,1.39685E+02,1.50223E+09,structural,38671,1
46403,7.94777E+04,1.85059E+04,7.08269E+03,1.08535E+04,1.11360E+03,5.63406E+02,3.53461E+09,structural,38671,1
46404,8.11575E+04,1.71738E+04,5.98727E+03,7.46683E+03,7.70130E+02,3.86140E+02,3.01873E+09,structural,38671,1
46405,8.57669E+04,2.23943E+04,8.63206E+03,1.13989E+04,1.17311E+03,6.57963E+02,4.24276E+09,structural,38671,1
46406,5.64033E+04,1.03243E+04,3.64992E+03,4.87668E+03,4.96962E+02,2.46604E+02,1.87008E+09,structural,38671,1
46407,5.93464E+04,1.00506E+04,3.16680E+03,3.41734E+03,3.55644E+02,1.79183E+02,1.74346E+09,structural,38671,1
46408,7.51403E+04,1.43443E+04,4.88514E+03,6.01710E+03,6.14725E+02,2.85081E+02,2.34613E+09,structural,38672,1
46409,5.02755E+04,7.42013E+03,2.19080E+03,2.05981E+03,2.12766E+02,1.06762E+02,1.18093E+09,structural,38672,1
46410,8.43642E+04,1.92394E+04,7.07395E+03,9.24774E+03,9.72008E+02,5.05992E+02,3.20299E+09,structural,38672,1
46411,5.00604E+04,8.10876E+03,2.55582E+03,2.57923E+03,2.65878E+02,1.42676E+02,1.32790E+09,structural,38672,1
46412,4.47629E+04,7.63280E+03,2.39195E+03,2.33458E+03,2.43939E+02,2.49579E+02,2.13882E+09,structural,38672,1
46413,3.61778E+04,4.68740E+03,1.32620E+03,1.26351E+03,1.29133E+02,2.69896E+02,2.41194E+09,structural,38672,1
46414,8.95957E+04,2.26457E+04,8.62984E+03,1.12795E+04,1.17029E+03,7.24670E+02,4.88243E+09,structural,38672,1
46415,6.65111E+04,1.25793E+04,4.09074E+03,4.29337E+03,4.47630E+02,3.03330E+02,2.84320E+09,structural,38672,1
46416,1.48024E+01,1.38250E-01,8.49219E-03,1.47753E-03,1.67595E-04,2.19344E-05,2.56584E+05,structural,38673,1
46417,1.21857E+02,1.75537E+00,1.30576E-01,2.64676E-02,2.84130E-03,1.73586E-03,9.49155E+05,structural,38674,1
46418,4.44137E+02,9.84633E+00,9.53789E-01,2.47902E-01,2.46766E-02,1.41511E-02,3.71562E+06,structural,38675,1
46419,1.01298E+03,2.32196E+01,2.29351E+00,5.94554E-01,6.16750E-02,6.31455E-02,1.23853E+07,structural,38676,1
46420,3.24854E+04,3.42673E+03,7.89410E+02,5.02549E+02,5.23151E+01,2.61577E+01,5.80363E+08,structural,38677,1
46421,1.78739E+04,1.48782E+03,3.31679E+02,2.18268E+02,2.21011E+01,9.98251E+00,1.70841E+08,structural,38678,1
46422,1.69512E+01,2.05396E-01,1.71589E-02,4.24682E-03,4.18263E-04,1.67652E-04,2.21109E+05,structural,38679,1
46423,5.98713E+04,9.96440E+03,3.07636E+03,3.07343E+03,3.17218E+02,1.37644E+02,1.40197E+09,structural,38680,1
46425,5.17044E+03,2.23307E+02,3.11380E+01,1.13597E+01,1.17581E+00,7.38981E-01,5.94602E+07,structural,38682,1
46426,2.00043E+03,7.23258E+01,9.42481E+00,3.26413E+00,3.40965E-01,1.73938E-01,1.81475E+07,structural,38682,1
46427,1.81087E+04,1.63287E+03,3.54161E+02,2.10028E+02,2.15239E+01,1.07894E+01,3.12238E+08,structural,38683,1
46428,1.03442E-02,1.14928E-05,1.27710E-07,0.00000E+00,0.00000E+00,0.00000E+00,9.26580E+02,structural,38684,1
46429,1.61745E+02,2.95305E+00,2.49080E-01,5.61676E-02,6.21725E-03,2.59114E-03,1.81439E+06,structural,38685,1
46430,2.65311E+04,3.49963E+03,1.03070E+03,1.12345E+03,1.18959E+02,5.60267E+01,5.68788E+08,structural,38686,1
46431,7.59077E+04,1.40782E+04,4.51159E+03,5.07077E+03,5.19173E+02,2.50716E+02,2.61393E+09,structural,38687,1
46432,1.05751E+05,3.86455E+04,1.79075E+04,3.50820E+04,3.61171E+03,1.84298E+03,8.06305E+09,structural,38688,1
46433,2.84102E+03,1.04823E+02,1.32575E+01,4.11277E+00,4.37217E-01,5.22344E-01,5.17374E+07,structural,38689,1
46434,8.36039E+04,1.73255E+04,5.95177E+03,6.85170E+03,7.02561E+02,3.87166E+02,2.20481E+09,structural,38690,1
46435,3.12692E+04,3.83405E+03,1.00022E+03,7.71850E+02,7.95717E+01,3.47097E+01,5.74050E+08,structural,38691,1
46437,7.35174E+04,1.55256E+04,5.66398E+03,9.04325E+03,9.30732E+02,4.54633E+02,2.66240E+09,structural,38693,1
46438,2.25294E+04,1.94571E+03,4.33075E+02,2.76153E+02,2.76340E+01,1.33712E+01,3.30741E+08,structural,38694,1
46439,6.50458E+01,1.12696E+00,9.30959E-02,2.06813E-02,2.39143E-03,3.52417E-04,1.23150E+06,structural,38695,1
46440,4.39634E+01,6.18505E-01,4.68834E-02,9.74466E-03,1.06547E-03,3.31055E-04,7.23239E+05,structural,38696,1
46441,6.16420E+03,3.88385E+02,6.96977E+01,3.34623E+01,3.33573E+00,1.57147E+00,9.00533E+07,structural,38697,1
46442,6.15834E+04,1.12348E+04,3.67911E+03,3.98677E+03,4.15323E+02,2.07798E+02,1.89996E+09,structural,38698,1
46443,5.47734E+04,9.10563E+03,2.78880E+03,2.67888E+03,2.79171E+02,1.63639E+02,1.40293E+09,structural,38699,1
46444,4.77072E-02,4.59785E-05,5.35682E-07,3.52264E-08,3.58904E-09,4.97622E-09,5.01228E+03,structural,38700,1
46445,4.46712E+00,1.20841E-01,8.53601E-03,1.46677E-03,1.29434E-04,5.19298E-04,2.77035E+05,structural,38700,1
46446,6.17922E+01,7.88234E-01,5.27283E-02,9.81188E-03,9.70552E-04,7.69676E-04,7.50942E+05,structural,38701,1
46447,3.48140E+04,4.73753E+03,1.31895E+03,1.13520E+03,1.14642E+02,6.09645E+01,8.99165E+08,structural,38702,1
46448,4.85807E+04,7.40178E+03,2.16362E+03,2.32152E+03,2.36683E+02,9.11833E+01,1.11514E+09,structural,38703,1
46449,1.22667E+04,1.03559E+03,2.52889E+02,1.94124E+02,1.93002E+01,9.49665E+00,1.81579E+08,structural,38704,1
46450,1.86359E+02,2.82660E+00,2.24868E-01,4.87834E-02,5.40807E-03,2.94330E-03,1.77503E+06,structural,38705,1
46451,4.58005E+01,5.47808E-01,3.81724E-02,7.37124E-03,8.29150E-04,4.69317E-04,5.09627E+05,structural,38705,1
46452,1.51993E+04,1.37370E+03,3.10545E+02,1.99281E+02,2.07362E+01,1.01238E+01,2.56268E+08,structural,38706,1
46453,9.92464E+04,2.54999E+04,9.53623E+03,1.24617E+04,1.28855E+03,8.58347E+02,5.54276E+09,structural,38707,1
46454,4.06775E+04,5.59688E+03,1.52994E+03,1.21519E+03,1.23994E+02,6.12863E+01,7.44052E+08,structural,38708,1
46455,2.70723E+04,3.18177E+03,8.26070E+02,6.32925E+02,6.59341E+01,3.10922E+01,4.27712E+08,structural,38709,1
46456,1.29126E+02,1.94935E+00,1.46290E-01,2.99687E-02,3.28484E-03,2.20561E-03,2.09173E+06,structural,38710,1
46457,3.68775E+02,6.36562E+00,5.29181E-01,1.18864E-01,1.18897E-02,5.18982E-03,3.10264E+06,structural,38711,1
46458,1.01814E+04,7.94886E+02,1.65154E+02,9.39853E+01,9.76763E+00,3.34396E+00,1.31862E+08,structural,38712,1
46459,1.36099E+04,1.07571E+03,2.30265E+02,1.42802E+02,1.42066E+01,6.10673E+00,1.45702E+08,structural,38713,1
46460,1.05727E+04,8.43242E+02,1.77949E+02,1.15146E+02,1.18808E+01,1.70187E+01,2.82413E+08,structural,38714,1
46461,8.71192E+04,2.02637E+04,7.35011E+03,9.17702E+03,9.28577E+02,4.55470E+02,3.31794E+09,structural,38715,1
46462,6.68242E+04,1.22435E+04,4.00061E+03,4.39427E+03,4.51511E+02,2.96334E+02,1.90294E+09,structural,38716,1
46463,5.88053E+03,3.01855E+02,4.80399E+01,2.05781E+01,2.10329E+00,9.54858E-01,9.36363E+07,structural,38717,1
46464,3.86458E+04,5.19218E+03,1.41919E+03,1.12766E+03,1.16006E+02,5.82771E+01,6.62772E+08,structural,38718,1
46465,2.76513E+04,2.78637E+03,6.85657E+02,5.05858E+02,5.31007E+01,2.53925E+01,4.07782E+08,structural,38719,1
46466,1.83975E+04,1.69941E+03,3.73680E+02,2.24179E+02,2.28188E+01,1.32404E+01,2.02417E+08,structural,38720,1
46467,5.54899E+03,2.52327E+02,3.79685E+01,1.57144E+01,1.63461E+00,5.65845E-01,6.17815E+07,structural,38721,1
46468,4.95679E+04,7.38429E+03,2.13994E+03,1.89065E+03,1.96504E+02,8.43959E+01,1.06889E+09,structural,38722,1
46469,1.58139E+04,1.18581E+03,2.89372E+02,3.02786E+02,3.38790E+01,7.15828E+00,3.50837E+08,structural,38723,1
46470,3.90011E+04,5.03155E+03,1.34120E+03,1.06580E+03,1.11082E+02,1.98607E+02,1.54054E+09,structural,38724,1
46471,6.37195E+04,1.03500E+04,3.08554E+03,2.79370E+03,2.85887E+02,1.20732E+02,1.30795E+09,structural,38725,1
46472,1.33231E+04,1.02235E+03,2.02383E+02,1.10642E+02,1.16761E+01,5.72815E+00,2.17546E+08,structural,38726,1
46473,2.69453E+03,2.08794E+02,4.78064E+01,3.09909E+01,3.25705E+00,2.16186E+00,3.62754E+07,structural,38727,1
46474,1.89814E+04,1.60655E+03,3.92700E+02,3.19412E+02,3.36119E+01,2.34421E+01,3.15401E+08,structural,38727,1
46475,4.46655E+03,2.20797E+02,3.51579E+01,1.50562E+01,1.48849E+00,6.17105E-01,4.00508E+07,structural,38728,1
46476,3.15318E+04,4.39666E+03,1.31429E+03,1.25743E+03,1.30652E+02,5.16900E+01,6.97350E+08,structural,38729,1
46477,4.46451E+04,6.59823E+03,1.89255E+03,1.57030E+03,1.60044E+02,7.87571E+01,8.93217E+08,structural,38730,1
46478,1.52439E+04,1.02453E+03,1.99803E+02,1.10169E+02,1.14971E+01,2.35397E+01,3.89192E+08,structural,38731,1
46479,2.25200E+04,2.52770E+03,7.16892E+02,6.36790E+02,6.63602E+01,2.31343E+01,3.83765E+08,structural,38732,1
46480,1.22097E+04,8.64219E+02,1.64379E+02,8.59775E+01,8.84030E+00,4.69546E+00,1.28237E+08,structural,38733,1
46481,3.28520E+03,3.01096E+02,6.79290E+01,4.14122E+01,4.17747E+00,1.66542E+00,4.10542E+07,structural,38734,1
46482,2.77438E+04,2.58944E+03,5.65346E+02,3.34575E+02,3.41720E+01,3.27671E+01,4.62785E+08,structural,38735,1
46483,3.26326E+04,3.62111E+03,8.94634E+02,6.75711E+02,7.00059E+01,4.34368E+01,3.76012E+08,structural,38736,1
46484,3.88533E+04,4.46213E+03,1.06785E+03,7.03228E+02,7.15980E+01,3.51807E+01,5.82511E+08,structural,38737,1
46485,2.21244E+04,1.74043E+03,3.40140E+02,1.78650E+02,1.81112E+01,1.23135E+01,3.81682E+08,structural,38737,1
46486,4.48133E+04,5.72852E+03,1.49939E+03,1.12239E+03,1.14623E+02,5.82448E+01,9.42258E+08,structural,38738,1
46487,1.57918E+04,1.27610E+03,2.69205E+02,1.62911E+02,1.66477E+01,8.18729E+00,1.90128E+08,structural,38739,1
46488,6.13455E+04,1.08723E+04,3.50191E+03,3.65703E+03,3.76886E+02,2.10243E+02,1.33349E+09,structural,38740,1
46489,2.92462E+03,1.09915E+02,1.42483E+01,4.81127E+00,4.87901E-01,2.29126E-01,2.72589E+07,structural,38741,1
46490,4.99648E+03,2.65112E+02,4.35423E+01,1.90247E+01,1.97943E+00,7.91268E-01,5.59804E+07,structural,38742,1
46491,7.08557E+04,1.36672E+04,4.59676E+03,5.63213E+03,5.88705E+02,2.82645E+02,2.32478E+09,structural,38743,1
46492,2.63752E+04,3.16759E+03,8.04727E+02,5.70299E+02,5.91886E+01,3.22529E+01,5.25172E+08,structural,38744,1
46493,3.57184E+04,3.80652E+03,8.93627E+02,6.28947E+02,6.49944E+01,3.03920E+01,5.88986E+08,structural,38745,1
46494,4.32868E+04,6.71203E+03,2.11300E+03,2.39554E+03,2.41741E+02,1.46654E+02,1.27692E+09,structural,38746,1
46495,3.19944E+02,9.47396E+00,1.11950E+00,3.48511E-01,3.78903E-02,1.23290E-02,5.75664E+06,structural,38747,1
46496,7.00934E+01,8.78234E-01,6.10550E-02,1.17191E-02,1.27474E-03,9.35405E-04,2.87074E+05,structural,38748,1
46497,9.83569E+02,2.56641E+01,2.75934E+00,8.01339E-01,8.34218E-02,6.04559E-02,9.09553E+06,structural,38749,1
46498,5.50020E+04,8.75354E+03,2.63182E+03,2.46653E+03,2.56713E+02,1.04416E+02,1.36260E+09,structural,38750,1
46499,1.88291E+04,1.49469E+03,3.27761E+02,2.17371E+02,2.15821E+01,9.42075E+00,2.93535E+08,structural,38751,1
